relative_path,filename,extension,parent_folder,split,dataset_hint,size_bytes,size_mb,sha256,hash_error,is_image_extension
BSR\BSDS500\data\images\train\67079.jpg,67079.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,74424,0.070976,37f4f4ae413fd239e5b4c504b62fc970450d47527b7048b2ea88720391f97d8d,,True
BSR\BSDS500\data\images\train\68077.jpg,68077.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,69543,0.066321,bc19d03ee0abaf862c05c386fe94a6d72946661a2613932c6b959f50b0d079bc,,True
BSR\BSDS500\data\images\train\71046.jpg,71046.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,53355,0.050883,046813509539dbe475f389c8afc86e78ab1b661736a2e0ce5ac8f2becb3d305f,,True
BSR\BSDS500\data\images\train\76002.jpg,76002.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,79014,0.075354,3b6097fcf9468966497876ef6a6717b4fe0f56767053936b718161a8dca75f04,,True
BSR\BSDS500\data\images\train\78019.jpg,78019.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,86063,0.082076,1436d47bdef4749c71ebdbba473508cfa23e0eee6a01c7eb62c80118a488692c,,True
BSR\BSDS500\data\images\train\80099.jpg,80099.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,52144,0.049728,e56ed8b4ecb8246ed8096360bcebc13a4489872520d665c39be34915cf51db88,,True
BSR\BSDS500\data\images\train\8049.jpg,8049.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,59351,0.056602,418ea26f53efd8707399bea46c9a295c7c7e96b05b5b4792af7214649aba249b,,True
BSR\BSDS500\data\images\train\8143.jpg,8143.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,114270,0.108976,76e88b97c7640c2203a0f61d6739d8590f0c7e89d064d045cb68c65ead634fd9,,True
BSR\BSDS500\data\images\train\87065.jpg,87065.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,106791,0.101844,0e09f38f2f09e2eee85b9b3ed447a29e6e7b3506f5ac936a2948f4b2e9ce33bb,,True
BSR\BSDS500\data\images\train\90076.jpg,90076.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,52672,0.050232,bd9f9463f273b26cbd0a39e653e13a48f3884c41db03ce7fadd75313e6479230,,True
BSR\BSDS500\data\images\train\92059.jpg,92059.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,80156,0.076443,71cf42a1550c534cefb59fe712635ab25682b2239300bb53983f16cb81e0ed3b,,True
BSR\BSDS500\data\images\train\94079.jpg,94079.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,90521,0.086328,37c4fe1f79704719bb93b8c1c1f95ea5d3feea8b39779ad9f2ac4fca1ad8a145,,True
BSR\BSDS500\data\images\train\95006.jpg,95006.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,103745,0.098939,78201312e9625758f755002e2f62bb45fede72a0623d4511baaf69dd80952b65,,True
BSR\BSDS500\data\images\train\97017.jpg,97017.jpg,.jpg,BSR\BSDS500\data\images\train,train,BSDS500,61708,0.058849,14af2c9a1e7711930840fc502b89b3c46416c894c48a0e1bb271a23d35b7d160,,True
BSR\BSDS500\data\images\train\Thumbs.db,Thumbs.db,.db,BSR\BSDS500\data\images\train,train,BSDS500,7680,0.007324,6f71e897517dfd4b79e2743fdac1127cf9a8a17b3ee4f8514aaca760d1e030a6,,False
BSR\BSDS500\data\images\val\101085.jpg,101085.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,102655,0.097899,dbefbd4ae3749913ee9fffcdb663bea87ab6634dc8b989422f741243bdbedc8a,,True
BSR\BSDS500\data\images\val\101087.jpg,101087.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,57725,0.055051,d755a74144410290cff5e214bb7cbf352a8cb920d45fac3d992b9772ad92a017,,True
BSR\BSDS500\data\images\val\102061.jpg,102061.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,64008,0.061043,35ce0a9baaebae00c19f6abccd1d7b3ecd8f1c62003e178610b2179c082f0a8e,,True
BSR\BSDS500\data\images\val\103070.jpg,103070.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,59240,0.056496,6d1d9e564b5459e969f65470ff03aa3104af779e93c93ca434ad546477e27261,,True
BSR\BSDS500\data\images\val\105025.jpg,105025.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,79928,0.076225,6678e84e923e5c1b085afe43ae2fc3735f7f424e02eaefe50a64405f76b9b51b,,True
BSR\BSDS500\data\images\val\106024.jpg,106024.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,47544,0.045341,ea31189313c34be7b7a48b7cd776c17f3afb5585de37a6e740a638320fa9847d,,True
BSR\BSDS500\data\images\val\108005.jpg,108005.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81296,0.07753,e0210b50350e928e35f048fe4b8ea54e58200c58ae3bb5ff619b2074b38fac01,,True
BSR\BSDS500\data\images\val\108070.jpg,108070.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,98883,0.094302,6a5d0dd5e9e0a14f680b1c8225b151268c40a41935add1c91483575fd5db51cb,,True
BSR\BSDS500\data\images\val\108082.jpg,108082.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,70106,0.066858,389d781d17c9809aeec1f609a324725aa694aea668036bc17f79176a729f7071,,True
BSR\BSDS500\data\images\val\109053.jpg,109053.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66196,0.063129,91819e7ece60560b5f37398dacd12fc1ac41d095f3454bee965645781599a968,,True
BSR\BSDS500\data\images\val\119082.jpg,119082.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78023,0.074409,8cf5ce02395627b797b3da7a3845bcb0da14d66942d422a1c898372b67536d4c,,True
BSR\BSDS500\data\images\val\12084.jpg,12084.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,91272,0.087044,937a95df6a3ded078400451ac163cac6ec20f0ca912c741ae7427d6fca84175d,,True
BSR\BSDS500\data\images\val\123074.jpg,123074.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66748,0.063656,f47e336f7f3c4da54d5d95b6217e4381ea62a8ff12d061f39da48539794aa82a,,True
BSR\BSDS500\data\images\val\126007.jpg,126007.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,61164,0.058331,4a61a754b422680d24a148430cab10c3bb548aeee3f51ae8dc39cd783ef854ad,,True
BSR\BSDS500\data\images\val\130026.jpg,130026.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,86102,0.082113,ab2865a5f0e54ad3a1b2f911b701560b1537e9c4ced6064d9759d33be0906761,,True
BSR\BSDS500\data\images\val\134035.jpg,134035.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,88763,0.084651,fe71f4eed285623dc41b1be0d767f7223fe496a979ac16b264c47649655e1e7c,,True
BSR\BSDS500\data\images\val\14037.jpg,14037.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,46483,0.04433,5cbff02cd015ece351725d5f89a880d6a70f71f383b412c81071c66546ce5076,,True
BSR\BSDS500\data\images\val\143090.jpg,143090.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,46374,0.044226,b080362885015372c4d808000009820d044e21de1ea39f89b02307bfc73a0beb,,True
BSR\BSDS500\data\images\val\145086.jpg,145086.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78240,0.074615,ea31167eece902040a4dfc2e50e1a6112a6888c19566aa93ba698ec754f6e815,,True
BSR\BSDS500\data\images\val\147091.jpg,147091.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,74269,0.070828,208f65955ad60894070a3b768ea7f241c87a3919cfc00ecae9ecf2c51220c791,,True
BSR\BSDS500\data\images\val\148026.jpg,148026.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,104836,0.099979,270c2f11ddb596713ebdcbec5c69031a6df97f18cc9d8c5b26cf96a3ef74102c,,True
BSR\BSDS500\data\images\val\148089.jpg,148089.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,96491,0.092021,d48e9934d24f6c96fcefa9db9b821a4803529786f50a088c78420454f597006f,,True
BSR\BSDS500\data\images\val\156065.jpg,156065.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,94631,0.090247,2328df0f0f479e98fe313142bdc9d6463937e0ab6e7811f0b2ffb79329e946e2,,True
BSR\BSDS500\data\images\val\157055.jpg,157055.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,75175,0.071692,65d2f1fa2847bf9b0207318e880b0dedae82793f5c3ab59b01ff72b2de686062,,True
BSR\BSDS500\data\images\val\159008.jpg,159008.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78438,0.074804,ce52eb682bc3686ba6907fa7fde3ea8a7f87b105aecfe43b93992ef3c9bad6f2,,True
BSR\BSDS500\data\images\val\160068.jpg,160068.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,58975,0.056243,c757c98def260243a45eb6092d9be75efe77810451d2954e17acc495bb876d6a,,True
BSR\BSDS500\data\images\val\16077.jpg,16077.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81508,0.077732,19d4d8a03773c9b65f4e4cfed7b0f5674ebe07a9cc4800de554f0c30556c85ec,,True
BSR\BSDS500\data\images\val\163085.jpg,163085.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66207,0.06314,3886bc975ea9321e3a26536a95a441aeef14af3a5c3313872af23a0d76d55ac6,,True
BSR\BSDS500\data\images\val\167062.jpg,167062.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,43691,0.041667,120d3b4c9eab16d6dad58004a6ce647a7007ca25a6b98e248a35ed5e70c6d5bf,,True
BSR\BSDS500\data\images\val\167083.jpg,167083.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,108409,0.103387,0f09dd34a9d48f8650d1912cb4c4d1e90d33dd559223a27985cf6d6eda75ebe1,,True
BSR\BSDS500\data\images\val\170057.jpg,170057.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,69025,0.065827,a485834fbbc26a08067e0ffef314c2129541d548f9f8dbc0923086c9569ba6c7,,True
BSR\BSDS500\data\images\val\175032.jpg,175032.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,120999,0.115394,8e7b3faa193f7e6f36ab9b092dd7062b7d01e70ff59fe60123b7eabc951c8740,,True
BSR\BSDS500\data\images\val\175043.jpg,175043.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,98009,0.093469,be578b68f530951b117c8bd04c5a79d2061da1d9a6c4c20d10ebc30c509eca89,,True
BSR\BSDS500\data\images\val\182053.jpg,182053.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,72386,0.069033,61ce1ee72993d333bde9191794d63650f21f40cbfb4c630992c3d5e5680b9b65,,True
BSR\BSDS500\data\images\val\189080.jpg,189080.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,51286,0.04891,c8db7afe744b586a8fd7ebb535fd73dd764e3c3335c34be4a59b162cea941100,,True
BSR\BSDS500\data\images\val\19021.jpg,19021.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81849,0.078057,e896602e24ac9c4f043fb67ecbe05d9b98c28a3ecd31c0e4ddc057ec1cca782e,,True
BSR\BSDS500\data\images\val\196073.jpg,196073.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81545,0.077767,56367543b34bf798dbe0a721f59cdeffdb67c176e8c75347b5974631b379bbe8,,True
BSR\BSDS500\data\images\val\197017.jpg,197017.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,74020,0.070591,59e30cd9332aa9331665ccd9c32b4f5738d64747584d989de33ff5220d91733b,,True
BSR\BSDS500\data\images\val\208001.jpg,208001.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78959,0.075301,3056ff21b07978dfd9c7043a10b7eb024f5bce1612b15650b6dc8cb52b069800,,True
BSR\BSDS500\data\images\val\210088.jpg,210088.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,60955,0.058131,a9f75c4315a16c10abadff1fc7f4b409b173ba6326e95e821ef5a41c02639f30,,True
BSR\BSDS500\data\images\val\21077.jpg,21077.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,75661,0.072156,775c0d915b6a5261790eb99fc62afdec4664f9e3cbc2e2d5e724cc69afee3413,,True
BSR\BSDS500\data\images\val\216081.jpg,216081.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,84459,0.080546,0a20b477293947433784dd7e0acb42e05364ef2294d49c5480a574a87aafac04,,True
BSR\BSDS500\data\images\val\219090.jpg,219090.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66534,0.063452,1f3f81c986fdca765d654d0ad05c6f7d68a0412ee4178bdfa0491558c03d6202,,True
BSR\BSDS500\data\images\val\220075.jpg,220075.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,68922,0.065729,0fcc3e2e5b34f47858dc58587897d6b849558a38a8b9454ebb54a78236b2d0af,,True
BSR\BSDS500\data\images\val\223061.jpg,223061.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,82108,0.078304,0246cf68cc5dba8185e0da2d5df04b90bee7b3f2ed85ab106913b929d115c139,,True
BSR\BSDS500\data\images\val\227092.jpg,227092.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,46049,0.043916,00c00ab0b495598981ff87740e0085d91d8ac4ae39d327ef9b1de774426161cf,,True
BSR\BSDS500\data\images\val\229036.jpg,229036.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,100079,0.095443,3ed19e58c2c7c2b67d8624ce7a1b1a929daec59e5fc7b4217f966f00853fa9b7,,True
BSR\BSDS500\data\images\val\236037.jpg,236037.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,93729,0.089387,b2698ff2e33f683f2666fdc786ad46eab070922df51c9026767744722ea06851,,True
BSR\BSDS500\data\images\val\24077.jpg,24077.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,76548,0.073002,d1a4b952de4b1b130f82675757f40fbe22fd71c4e4eb454ffa0b1d9f89bdec63,,True
BSR\BSDS500\data\images\val\241004.jpg,241004.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,55975,0.053382,510b533e488a6aff986d3b7560a368ffed4a3fa6fefb7aa010376ef4e06e79b3,,True
BSR\BSDS500\data\images\val\241048.jpg,241048.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,90429,0.08624,70c5e137c0b102852ae93c5ddf0e315e06297ed009dfe309d54c4cab02074457,,True
BSR\BSDS500\data\images\val\253027.jpg,253027.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,80141,0.076428,a2936a80c928a0efb8db070a2e46bd6ef4a2f22d33b59db6eb91ca6676faed52,,True
BSR\BSDS500\data\images\val\253055.jpg,253055.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,53959,0.051459,9e7248e4683233f8c8e61e5c4d342ef199d85ae0329116e46ca155de869d296b,,True
BSR\BSDS500\data\images\val\260058.jpg,260058.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,59416,0.056664,3ce26289f3f2dadd74052a81f4da2120ee825e8fdcf6014798cfb8a15343bad7,,True
BSR\BSDS500\data\images\val\271035.jpg,271035.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,77874,0.074266,d01d3266ddb456a47fb382c73862b8d48927e3f000be9587a0aba9aea66bc881,,True
BSR\BSDS500\data\images\val\285079.jpg,285079.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,92387,0.088107,62c16ed71f166b59340fac19748abca19c613b668296733854fbd8911f5bad4e,,True
BSR\BSDS500\data\images\val\291000.jpg,291000.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,126011,0.120173,1e3b80ec6631fa47a7357cb67d8e6235ca843839eff7f06e4c283ea7befcfb05,,True
BSR\BSDS500\data\images\val\295087.jpg,295087.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,75379,0.071887,6f5023c2d062b4078c174f703899cc36a29895608531e7d2d6e2d32997d39d4f,,True
BSR\BSDS500\data\images\val\296007.jpg,296007.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,61816,0.058952,d271c849ec0aca6a92845c0dff6f18c74e507dc93fc0703be0cb006058ca6458,,True
BSR\BSDS500\data\images\val\296059.jpg,296059.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,64207,0.061233,9601b534d81275e5e5844198567015105e5feb418e45a0cfa58545e2d472b955,,True
BSR\BSDS500\data\images\val\299086.jpg,299086.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,59092,0.056355,817939c0da8ad228271a1a1cd87f5a31fe93c741617fb478bb95d9ba3a34d2c2,,True
BSR\BSDS500\data\images\val\300091.jpg,300091.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,63245,0.060315,543e73769b6040f38f9214b777e255f48697e72b8ad61fb001c84e852e2530d1,,True
BSR\BSDS500\data\images\val\302008.jpg,302008.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,46424,0.044273,f8935ab579adfe9d1a71282a025bc25a81ec4e7b6b0468fa1d1ec913f6643fe4,,True
BSR\BSDS500\data\images\val\304034.jpg,304034.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,94784,0.090393,4d529bb81d75bf03f52d969c90cc145a152ea76e878c5833d537df28a62eb7dc,,True
BSR\BSDS500\data\images\val\304074.jpg,304074.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,94891,0.090495,5f9d7dbb32bc871450ce1384e5fbca5df7cfd5edbafb4464aed140194d41329e,,True
BSR\BSDS500\data\images\val\306005.jpg,306005.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,74767,0.071303,27d7bee0b32e7a458c982d2009e81ef06111bd5716204ea6522cd4a95cdefea0,,True
BSR\BSDS500\data\images\val\3096.jpg,3096.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,30773,0.029347,c66477f036b84d478e322c9cc2bd257969d29579549bcf7f35087f2e40d19ff5,,True
BSR\BSDS500\data\images\val\33039.jpg,33039.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,115454,0.110106,9a54f363c4abc7be52b638724d06ce8cce372e6ebd9e5f48833d73fa1ea2a9ee,,True
BSR\BSDS500\data\images\val\351093.jpg,351093.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,87813,0.083745,bd51e0dd49e656705534c8c7d55a7c98314330b06b366e9866e7a9965e128ce0,,True
BSR\BSDS500\data\images\val\361010.jpg,361010.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,70171,0.06692,fe806b64c91cff4d3c4755d84d6e449581ec064be0593d8c7b483e76dcbf7cb1,,True
BSR\BSDS500\data\images\val\37073.jpg,37073.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66481,0.063401,16e3f09d490cea1bec87326bc02e0440bdb0f7b530a008ce858784c0c476aaff,,True
BSR\BSDS500\data\images\val\376043.jpg,376043.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,94569,0.090188,96e30f229df06707d78c518d6d3de2233fb2b06b6245511d2896b67b13b10561,,True
BSR\BSDS500\data\images\val\38082.jpg,38082.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,90009,0.085839,ebc17d84d39ad6a6c7735079edf295c453d31a5c7892e75eaaa7a3bd9bd2bec0,,True
BSR\BSDS500\data\images\val\38092.jpg,38092.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81947,0.078151,3bdf276d8084f31744b5ea5a88296cd929e5ae09f7571c597f687b8b2f100037,,True
BSR\BSDS500\data\images\val\385039.jpg,385039.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,83554,0.079683,60b0a5d2e60b8cb6871fe0ff3a1a3a5623aadc2284155515aef5da8b4839a9f9,,True
BSR\BSDS500\data\images\val\41033.jpg,41033.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,65565,0.062528,1048d94225898e420b3381ce1b3fd682b27ada4825326f9657fa198a6a1ab64a,,True
BSR\BSDS500\data\images\val\41069.jpg,41069.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,100387,0.095737,e440f8eca36a7e503e1f2e5bf4fd4a17d9fbf092cf490e7940c2d02ad90713d2,,True
BSR\BSDS500\data\images\val\42012.jpg,42012.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,63889,0.060929,8681423a18c8910f38c801bd3c0dc21627aa99035994c6e37e13dad7424fddd2,,True
BSR\BSDS500\data\images\val\42049.jpg,42049.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,45026,0.04294,a947a1fc0f0f83fc5ae52a907709447d7a5c3b74bd6bfadf75794116731985c8,,True
BSR\BSDS500\data\images\val\43074.jpg,43074.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,56383,0.053771,b1284bc51ace9a8dc849ac4d63c377e3480627c6982fa3c7a794ad31c46ad2bd,,True
BSR\BSDS500\data\images\val\45096.jpg,45096.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,38606,0.036818,8a9cd328ef7c8339f0246ec73c14eda01a29545b5fe4782a3c118976e44f26bf,,True
BSR\BSDS500\data\images\val\54082.jpg,54082.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,71425,0.068116,b5a25d284128cc3e4307c404d26a57107945609bd974ebaac0f026607e98f9b2,,True
BSR\BSDS500\data\images\val\55073.jpg,55073.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,110151,0.105048,539d516840aa3daebe57f5d65d7ca13f4877c8da6ad0a12745bb58fe823a7119,,True
BSR\BSDS500\data\images\val\58060.jpg,58060.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,97910,0.093374,cea82e71a4bbee23d89c18538cd565c9e43a1f4995de6d605352505f83094277,,True
BSR\BSDS500\data\images\val\62096.jpg,62096.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,76806,0.073248,733d222d7aaaff4702b6412eff824e676f37be9fa59a52cf7740ab7695928ef8,,True
BSR\BSDS500\data\images\val\65033.jpg,65033.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,96558,0.092085,7971752b0552d3f8df80cf83656d8f1b10fabefe4cfd1fb5434a97b784b23bff,,True
BSR\BSDS500\data\images\val\66053.jpg,66053.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78243,0.074618,bc27ff2d520d63f8ffc8575269a14c295788542cb723fcce6bda3752e9de27a7,,True
BSR\BSDS500\data\images\val\69015.jpg,69015.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,66924,0.063824,11ee0b6169a765f20df6126e542deeec1b5e0cac2fa45894cc4990b1358a6248,,True
BSR\BSDS500\data\images\val\69020.jpg,69020.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,93730,0.089388,b48ee9eba4e447d411da427cdd19c01d519d2efef81858d9a15447f687d477c3,,True
BSR\BSDS500\data\images\val\69040.jpg,69040.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,87327,0.083282,fa2492dcdd305967280ea566f2fd2edf21c60104edc0407c2d8aba75fffb4e05,,True
BSR\BSDS500\data\images\val\76053.jpg,76053.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,76799,0.073241,6cc809339a953a105ee1bfdf074200181d0e04240e68c830f7aeb21be237c72c,,True
BSR\BSDS500\data\images\val\78004.jpg,78004.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,68825,0.065637,14ab48ad51e27fb7e3b60bcdfba6d5354a4af957893455b5dd53e624da71b971,,True
BSR\BSDS500\data\images\val\8023.jpg,8023.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,60404,0.057606,c14e203930593ff50b0457bb96a1b1f8165a8b2ceb7c0ebb9ddb283641464f4e,,True
BSR\BSDS500\data\images\val\85048.jpg,85048.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,86078,0.08209,7802d81358356ae5033fdd4be7b475e9e28d6eb5eabba3559594214c603c8ba5,,True
BSR\BSDS500\data\images\val\86000.jpg,86000.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,75759,0.072249,216fca8c3f045c3161e2053a7e85923c874f64e662b4c929d73afdb1c0cd4cbe,,True
BSR\BSDS500\data\images\val\86016.jpg,86016.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,110076,0.104977,f53ca96f3024531f85fcd148833ac37944f4ae8dcb4492905e3469f3f102c970,,True
BSR\BSDS500\data\images\val\86068.jpg,86068.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,93040,0.08873,4a76e8193007a2b86183ecf175c43239377f4deaf6957ef95069ed8c455cb36f,,True
BSR\BSDS500\data\images\val\87046.jpg,87046.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,78536,0.074898,166d637f2602865b43c7f98926056172fc8df29d1daff62af96d80feabd43980,,True
BSR\BSDS500\data\images\val\89072.jpg,89072.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,81376,0.077606,b08020789fcfc502fc3902489d1f1c80f3de55c1a6e5456b930b04c6db78c825,,True
BSR\BSDS500\data\images\val\97033.jpg,97033.jpg,.jpg,BSR\BSDS500\data\images\val,val,BSDS500,88134,0.084051,0598c9c6d44af64c04e314f41c21453da7c4bb94adfda48f71548d98b4287d3e,,True
BSR\BSDS500\data\images\val\Thumbs.db,Thumbs.db,.db,BSR\BSDS500\data\images\val,val,BSDS500,7680,0.007324,d5d23c6e3a8eaff10dd745999b8cb3c6b99f3339fba861b735c51e35b1311a48,,False
BSR\documentation\Arbelaez_Maire_Fowlkes_Malik_TPAMI2010.pdf,Arbelaez_Maire_Fowlkes_Malik_TPAMI2010.pdf,.pdf,BSR\documentation,unspecified,Unknown / custom,10767108,10.268314,273dd9a67b20bc7ec3721d606a5842c6a1544201d09889d95844f06ebfdfb3ab,,False
BSR_bsds500.tar,BSR_bsds500.tar,.tar,.,unspecified,BSDS500,74332160,70.888672,3a5389cbe5267104855491ad9bad1ba77c5c9d081ab34d9a4211a19cef3c9c5d,,False
misc\4.1.01.tiff,4.1.01.tiff,.tiff,misc,unspecified,Unknown / custom,196748,0.187634,c3ea2466396790c8aa0e4a60bc5031c44a3288da666cfd6a4f732ae0fec5efad,,True
misc\4.1.02.tiff,4.1.02.tiff,.tiff,misc,unspecified,Unknown / custom,196748,0.187634,31d1e7aafff59f5754ee38b77287ee6cfa05a095e63bb245fc44af87fa9d0329,,True
misc\4.1.03.tiff,4.1.03.tiff,.tiff,misc,unspecified,Unknown / custom,196748,0.187634,3d9cf65ca9a43a674cd7fd80192902458921aa81885a16bdcf9dd738e406af62,,True
misc\4.1.04.tiff,4.1.04.tiff,.tiff,misc,unspecified,Unknown / custom,196748,0.187634,abb652cfa55da20b95941834f8887d0dccfa71e33c94dc16ec0c473111dac15e,,True
