experiment_id,filename,run_index,algorithm,level_R,level_G,level_B,source
IMG_0086,65033.jpg,1,HHO-VC,3,27,43,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,1,BEHHO-VC-Calibrated,72,2,5,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,1,MO-BDA-EHHO-VC,33,58,33,E4_MO_equal_weight_compromise
IMG_0086,65033.jpg,2,HHO-VC,176,226,203,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,2,BEHHO-VC-Calibrated,181,253,154,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,2,BDA-EHHO-VC-Calibrated,4,2,5,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,2,EHHO-VC,176,226,203,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,2,MO-BDA-EHHO-VC,24,32,20,E4_MO_equal_weight_compromise
IMG_0086,65033.jpg,3,EHHO-VC,8,2,2,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,3,HHO-VC,8,3,2,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,3,BDA-EHHO-VC-Calibrated,23,34,2,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,3,BEHHO-VC-Calibrated,5,96,2,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,3,MO-BDA-EHHO-VC,96,34,17,E4_MO_equal_weight_compromise
IMG_0086,65033.jpg,4,HHO-VC,72,102,3,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,4,BEHHO-VC-Calibrated,230,51,248,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,4,EHHO-VC,72,102,3,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,4,BDA-EHHO-VC-Calibrated,72,40,155,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,4,MO-BDA-EHHO-VC,15,7,29,E4_MO_equal_weight_compromise
IMG_0086,65033.jpg,5,HHO-VC,20,137,7,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,5,BEHHO-VC-Calibrated,48,116,73,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,5,BDA-EHHO-VC-Calibrated,94,174,73,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,5,EHHO-VC,20,152,7,E4_singleobjective_attained_solution
IMG_0086,65033.jpg,5,MO-BDA-EHHO-VC,59,25,2,E4_MO_equal_weight_compromise
IMG_0087,66053.jpg,1,HHO-VC,74,41,175,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,1,EHHO-VC,28,11,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,1,BDA-EHHO-VC-Calibrated,59,14,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,1,BEHHO-VC-Calibrated,32,18,160,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,1,MO-BDA-EHHO-VC,6,33,23,E4_MO_equal_weight_compromise
IMG_0087,66053.jpg,2,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,2,BDA-EHHO-VC-Calibrated,2,2,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,2,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,2,BEHHO-VC-Calibrated,2,3,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,2,MO-BDA-EHHO-VC,18,12,17,E4_MO_equal_weight_compromise
IMG_0087,66053.jpg,3,HHO-VC,4,5,4,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,3,BDA-EHHO-VC-Calibrated,106,117,4,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,3,EHHO-VC,2,5,4,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,3,BEHHO-VC-Calibrated,17,2,4,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,3,MO-BDA-EHHO-VC,32,8,2,E4_MO_equal_weight_compromise
IMG_0087,66053.jpg,4,HHO-VC,6,255,255,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,4,EHHO-VC,6,255,255,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,4,BDA-EHHO-VC-Calibrated,16,86,226,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,4,BEHHO-VC-Calibrated,4,73,2,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,4,MO-BDA-EHHO-VC,54,4,75,E4_MO_equal_weight_compromise
IMG_0087,66053.jpg,5,BDA-EHHO-VC-Calibrated,66,2,81,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,5,EHHO-VC,8,2,61,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,5,HHO-VC,10,2,76,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,5,BEHHO-VC-Calibrated,20,2,76,E4_singleobjective_attained_solution
IMG_0087,66053.jpg,5,MO-BDA-EHHO-VC,46,17,11,E4_MO_equal_weight_compromise
IMG_0088,69015.jpg,1,EHHO-VC,5,60,5,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,1,BDA-EHHO-VC-Calibrated,5,38,57,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,1,BEHHO-VC-Calibrated,69,34,64,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,1,HHO-VC,4,60,5,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,1,MO-BDA-EHHO-VC,14,9,41,E4_MO_equal_weight_compromise
IMG_0088,69015.jpg,2,EHHO-VC,112,190,30,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,2,BDA-EHHO-VC-Calibrated,68,188,32,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,2,BEHHO-VC-Calibrated,130,185,10,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,2,HHO-VC,112,190,30,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,2,MO-BDA-EHHO-VC,232,58,6,E4_MO_equal_weight_compromise
IMG_0088,69015.jpg,3,BEHHO-VC-Calibrated,140,178,2,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,3,HHO-VC,2,7,2,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,3,EHHO-VC,2,7,2,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,3,BDA-EHHO-VC-Calibrated,18,128,2,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,3,MO-BDA-EHHO-VC,6,4,8,E4_MO_equal_weight_compromise
IMG_0088,69015.jpg,4,BEHHO-VC-Calibrated,90,93,83,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,4,HHO-VC,129,77,6,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,4,EHHO-VC,129,77,6,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,4,BDA-EHHO-VC-Calibrated,50,21,92,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,4,MO-BDA-EHHO-VC,9,6,28,E4_MO_equal_weight_compromise
IMG_0088,69015.jpg,5,BDA-EHHO-VC-Calibrated,129,14,42,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,5,EHHO-VC,19,14,12,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,5,HHO-VC,19,14,12,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,5,BEHHO-VC-Calibrated,32,66,33,E4_singleobjective_attained_solution
IMG_0088,69015.jpg,5,MO-BDA-EHHO-VC,42,12,16,E4_MO_equal_weight_compromise
IMG_0089,69020.jpg,1,BDA-EHHO-VC-Calibrated,212,212,55,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,1,BEHHO-VC-Calibrated,222,255,63,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,1,HHO-VC,174,248,60,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,1,EHHO-VC,174,247,60,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,1,MO-BDA-EHHO-VC,31,195,197,E4_MO_equal_weight_compromise
IMG_0089,69020.jpg,2,BEHHO-VC-Calibrated,2,12,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,2,BDA-EHHO-VC-Calibrated,2,20,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,2,EHHO-VC,2,4,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,2,HHO-VC,2,12,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,2,MO-BDA-EHHO-VC,9,120,157,E4_MO_equal_weight_compromise
IMG_0089,69020.jpg,3,HHO-VC,255,32,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,3,BEHHO-VC-Calibrated,4,40,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,3,BDA-EHHO-VC-Calibrated,5,66,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,3,EHHO-VC,3,8,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,3,MO-BDA-EHHO-VC,32,41,62,E4_MO_equal_weight_compromise
IMG_0089,69020.jpg,4,BEHHO-VC-Calibrated,6,16,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,4,HHO-VC,9,162,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,4,BDA-EHHO-VC-Calibrated,198,75,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,4,EHHO-VC,17,83,2,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,4,MO-BDA-EHHO-VC,241,7,30,E4_MO_equal_weight_compromise
IMG_0089,69020.jpg,5,BEHHO-VC-Calibrated,94,255,255,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,5,EHHO-VC,9,255,255,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,5,HHO-VC,9,255,255,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,5,BDA-EHHO-VC-Calibrated,2,163,9,E4_singleobjective_attained_solution
IMG_0089,69020.jpg,5,MO-BDA-EHHO-VC,31,129,33,E4_MO_equal_weight_compromise
IMG_0090,69040.jpg,1,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,1,BDA-EHHO-VC-Calibrated,160,6,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,1,HHO-VC,3,2,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,1,BEHHO-VC-Calibrated,5,2,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,1,MO-BDA-EHHO-VC,31,105,25,E4_MO_equal_weight_compromise
IMG_0090,69040.jpg,2,EHHO-VC,95,16,176,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,2,HHO-VC,87,16,160,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,2,BEHHO-VC-Calibrated,63,39,210,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,2,BDA-EHHO-VC-Calibrated,83,133,148,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,2,MO-BDA-EHHO-VC,81,57,69,E4_MO_equal_weight_compromise
IMG_0090,69040.jpg,3,BDA-EHHO-VC-Calibrated,238,43,7,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,3,BEHHO-VC-Calibrated,167,236,7,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,3,EHHO-VC,250,250,11,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,3,HHO-VC,254,254,7,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,3,MO-BDA-EHHO-VC,54,49,36,E4_MO_equal_weight_compromise
IMG_0090,69040.jpg,4,EHHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,4,BDA-EHHO-VC-Calibrated,248,76,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,4,BEHHO-VC-Calibrated,212,6,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,4,HHO-VC,2,2,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,4,MO-BDA-EHHO-VC,195,29,65,E4_MO_equal_weight_compromise
IMG_0090,69040.jpg,5,BEHHO-VC-Calibrated,6,195,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,5,EHHO-VC,3,3,3,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,5,BDA-EHHO-VC-Calibrated,9,242,2,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,5,HHO-VC,21,6,81,E4_singleobjective_attained_solution
IMG_0090,69040.jpg,5,MO-BDA-EHHO-VC,201,126,21,E4_MO_equal_weight_compromise
IMG_0091,76053.jpg,1,BEHHO-VC-Calibrated,17,2,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,1,BDA-EHHO-VC-Calibrated,18,2,8,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,1,HHO-VC,44,2,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,1,EHHO-VC,44,2,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,1,MO-BDA-EHHO-VC,5,4,18,E4_MO_equal_weight_compromise
IMG_0091,76053.jpg,2,BEHHO-VC-Calibrated,106,240,51,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,2,HHO-VC,106,250,60,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,2,BDA-EHHO-VC-Calibrated,5,17,48,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,2,EHHO-VC,6,17,4,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,2,MO-BDA-EHHO-VC,4,4,71,E4_MO_equal_weight_compromise
IMG_0091,76053.jpg,3,EHHO-VC,34,255,170,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,3,HHO-VC,33,239,164,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,3,BEHHO-VC-Calibrated,104,254,169,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,3,BDA-EHHO-VC-Calibrated,212,222,8,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,3,MO-BDA-EHHO-VC,37,61,7,E4_MO_equal_weight_compromise
IMG_0091,76053.jpg,4,EHHO-VC,3,76,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,4,BEHHO-VC-Calibrated,139,64,38,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,4,BDA-EHHO-VC-Calibrated,202,103,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,4,HHO-VC,10,91,2,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,4,MO-BDA-EHHO-VC,24,35,7,E4_MO_equal_weight_compromise
IMG_0091,76053.jpg,5,HHO-VC,2,2,101,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,5,BEHHO-VC-Calibrated,6,2,144,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,5,EHHO-VC,2,2,101,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,5,BDA-EHHO-VC-Calibrated,111,2,116,E4_singleobjective_attained_solution
IMG_0091,76053.jpg,5,MO-BDA-EHHO-VC,52,35,17,E4_MO_equal_weight_compromise
IMG_0092,78004.jpg,1,EHHO-VC,4,62,237,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,1,HHO-VC,4,62,229,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,1,BDA-EHHO-VC-Calibrated,4,16,129,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,1,BEHHO-VC-Calibrated,4,24,145,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,1,MO-BDA-EHHO-VC,26,66,2,E4_MO_equal_weight_compromise
IMG_0092,78004.jpg,2,HHO-VC,227,2,32,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,2,BDA-EHHO-VC-Calibrated,213,5,65,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,2,BEHHO-VC-Calibrated,182,66,68,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,2,EHHO-VC,198,5,32,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,2,MO-BDA-EHHO-VC,39,4,5,E4_MO_equal_weight_compromise
IMG_0092,78004.jpg,3,BDA-EHHO-VC-Calibrated,2,2,20,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,3,EHHO-VC,14,2,47,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,3,BEHHO-VC-Calibrated,64,2,48,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,3,HHO-VC,14,2,46,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,3,MO-BDA-EHHO-VC,20,12,29,E4_MO_equal_weight_compromise
IMG_0092,78004.jpg,4,HHO-VC,63,30,109,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,4,BDA-EHHO-VC-Calibrated,165,39,2,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,4,BEHHO-VC-Calibrated,228,49,2,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,4,EHHO-VC,107,30,166,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,4,MO-BDA-EHHO-VC,9,34,24,E4_MO_equal_weight_compromise
IMG_0092,78004.jpg,5,BEHHO-VC-Calibrated,74,201,9,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,5,EHHO-VC,79,3,5,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,5,HHO-VC,76,2,4,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,5,BDA-EHHO-VC-Calibrated,212,38,9,E4_singleobjective_attained_solution
IMG_0092,78004.jpg,5,MO-BDA-EHHO-VC,32,23,114,E4_MO_equal_weight_compromise
IMG_0093,8023.jpg,1,EHHO-VC,38,3,28,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,1,HHO-VC,32,3,12,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,1,BEHHO-VC-Calibrated,3,178,159,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,1,BDA-EHHO-VC-Calibrated,12,69,30,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,1,MO-BDA-EHHO-VC,72,4,100,E4_MO_equal_weight_compromise
IMG_0093,8023.jpg,2,HHO-VC,206,100,132,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,2,BDA-EHHO-VC-Calibrated,126,2,133,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,2,BEHHO-VC-Calibrated,128,2,128,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,2,EHHO-VC,204,100,132,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,2,MO-BDA-EHHO-VC,14,24,66,E4_MO_equal_weight_compromise
IMG_0093,8023.jpg,3,HHO-VC,26,219,2,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,3,EHHO-VC,26,219,2,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,3,BEHHO-VC-Calibrated,48,224,3,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,3,BDA-EHHO-VC-Calibrated,23,224,3,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,3,MO-BDA-EHHO-VC,182,17,52,E4_MO_equal_weight_compromise
IMG_0093,8023.jpg,4,EHHO-VC,12,43,8,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,4,BEHHO-VC-Calibrated,126,50,8,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,4,HHO-VC,17,83,8,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,4,BDA-EHHO-VC-Calibrated,136,81,8,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,4,MO-BDA-EHHO-VC,24,7,68,E4_MO_equal_weight_compromise
IMG_0093,8023.jpg,5,EHHO-VC,150,2,199,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,5,BEHHO-VC-Calibrated,5,37,195,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,5,BDA-EHHO-VC-Calibrated,4,251,169,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,5,HHO-VC,149,2,198,E4_singleobjective_attained_solution
IMG_0093,8023.jpg,5,MO-BDA-EHHO-VC,6,24,48,E4_MO_equal_weight_compromise
IMG_0094,85048.jpg,1,BDA-EHHO-VC-Calibrated,214,30,237,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,1,HHO-VC,215,30,15,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,1,BEHHO-VC-Calibrated,158,30,24,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,1,EHHO-VC,222,31,16,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,1,MO-BDA-EHHO-VC,37,135,143,E4_MO_equal_weight_compromise
IMG_0094,85048.jpg,2,EHHO-VC,20,2,20,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,2,HHO-VC,28,2,20,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,2,BEHHO-VC-Calibrated,3,2,21,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,2,BDA-EHHO-VC-Calibrated,36,2,20,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,2,MO-BDA-EHHO-VC,42,4,88,E4_MO_equal_weight_compromise
IMG_0094,85048.jpg,3,BEHHO-VC-Calibrated,2,4,139,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,3,EHHO-VC,2,2,4,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,3,BDA-EHHO-VC-Calibrated,2,4,132,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,3,HHO-VC,2,2,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,3,MO-BDA-EHHO-VC,34,2,132,E4_MO_equal_weight_compromise
IMG_0094,85048.jpg,4,BEHHO-VC-Calibrated,9,4,2,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,4,EHHO-VC,5,4,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,4,BDA-EHHO-VC-Calibrated,5,2,10,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,4,HHO-VC,3,4,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,4,MO-BDA-EHHO-VC,72,26,39,E4_MO_equal_weight_compromise
IMG_0094,85048.jpg,5,BEHHO-VC-Calibrated,2,144,2,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,5,BDA-EHHO-VC-Calibrated,4,164,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,5,HHO-VC,2,2,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,5,EHHO-VC,2,2,3,E4_singleobjective_attained_solution
IMG_0094,85048.jpg,5,MO-BDA-EHHO-VC,6,2,16,E4_MO_equal_weight_compromise
IMG_0095,86000.jpg,1,EHHO-VC,4,151,34,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,1,HHO-VC,4,145,32,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,1,BEHHO-VC-Calibrated,4,128,16,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,1,BDA-EHHO-VC-Calibrated,4,160,32,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,1,MO-BDA-EHHO-VC,15,72,18,E4_MO_equal_weight_compromise
IMG_0095,86000.jpg,2,EHHO-VC,67,9,84,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,2,BDA-EHHO-VC-Calibrated,115,97,239,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,2,BEHHO-VC-Calibrated,28,95,229,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,2,HHO-VC,118,8,130,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,2,MO-BDA-EHHO-VC,14,71,4,E4_MO_equal_weight_compromise
IMG_0095,86000.jpg,3,BDA-EHHO-VC-Calibrated,26,12,183,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,3,HHO-VC,27,41,93,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,3,EHHO-VC,6,12,33,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,3,BEHHO-VC-Calibrated,4,34,84,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,3,MO-BDA-EHHO-VC,11,24,7,E4_MO_equal_weight_compromise
IMG_0095,86000.jpg,4,BDA-EHHO-VC-Calibrated,88,3,36,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,4,HHO-VC,23,3,7,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,4,EHHO-VC,13,2,2,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,4,BEHHO-VC-Calibrated,74,2,4,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,4,MO-BDA-EHHO-VC,20,16,18,E4_MO_equal_weight_compromise
IMG_0095,86000.jpg,5,HHO-VC,94,45,141,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,5,EHHO-VC,114,53,164,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,5,BEHHO-VC-Calibrated,109,67,139,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,5,BDA-EHHO-VC-Calibrated,3,67,195,E4_singleobjective_attained_solution
IMG_0095,86000.jpg,5,MO-BDA-EHHO-VC,32,66,4,E4_MO_equal_weight_compromise
IMG_0096,86016.jpg,1,BDA-EHHO-VC-Calibrated,70,16,6,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,1,BEHHO-VC-Calibrated,64,2,8,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,1,EHHO-VC,93,110,6,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,1,HHO-VC,124,154,6,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,1,MO-BDA-EHHO-VC,200,41,16,E4_MO_equal_weight_compromise
IMG_0096,86016.jpg,2,EHHO-VC,2,17,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,2,BDA-EHHO-VC-Calibrated,3,236,10,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,2,HHO-VC,2,17,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,2,BEHHO-VC-Calibrated,3,234,36,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,2,MO-BDA-EHHO-VC,48,4,22,E4_MO_equal_weight_compromise
IMG_0096,86016.jpg,3,BEHHO-VC-Calibrated,75,161,18,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,3,BDA-EHHO-VC-Calibrated,151,111,18,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,3,EHHO-VC,162,112,18,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,3,HHO-VC,162,111,18,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,3,MO-BDA-EHHO-VC,42,16,4,E4_MO_equal_weight_compromise
IMG_0096,86016.jpg,4,BDA-EHHO-VC-Calibrated,14,211,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,4,EHHO-VC,14,2,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,4,HHO-VC,14,2,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,4,BEHHO-VC-Calibrated,16,224,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,4,MO-BDA-EHHO-VC,6,44,32,E4_MO_equal_weight_compromise
IMG_0096,86016.jpg,5,BEHHO-VC-Calibrated,164,6,2,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,5,BDA-EHHO-VC-Calibrated,3,6,69,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,5,HHO-VC,4,6,12,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,5,EHHO-VC,4,6,12,E4_singleobjective_attained_solution
IMG_0096,86016.jpg,5,MO-BDA-EHHO-VC,10,99,3,E4_MO_equal_weight_compromise
IMG_0097,86068.jpg,1,EHHO-VC,2,3,2,E4_singleobjective_attained_solution
IMG_0097,86068.jpg,1,HHO-VC,4,3,4,E4_singleobjective_attained_solution
IMG_0097,86068.jpg,1,BEHHO-VC-Calibrated,2,6,20,E4_singleobjective_attained_solution
IMG_0097,86068.jpg,1,BDA-EHHO-VC-Calibrated,2,170,36,E4_singleobjective_attained_solution
